trip_id,driver_id,rider_id,start_time,end_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,fare_amount,surge_multiplier,trip_distance_km,vehicle_type,payment_method,rating_by_rider
edc4cebb-b86a-4cf4-926a-f7f282a7d584,1201a292-66d3-4608-bf04-e8209b4a781e,9583c368-8c66-43db-89ad-4b154accd82b,2025-01-15 13:47:00,2025-01-15 14:14:00,40.635,-73.79,40.635,-73.79,66.69,2.0,13.73,comfort,card,3.3
384b6a23-303c-42e4-b47b-c13a0a4c4fb7,b8d783dc-6011-45be-81e3-752250577799,21591625-7960-4546-924f-6e5465000bda,2025-01-15 13:52:00,2025-01-15 14:05:00,40.755,-73.98,40.635,-73.79,14.94,1.5,15.56,comfort,card,3.4
e610a8bd-581f-4847-ae17-4206d4daf0be,b6d0d5e1-66c7-4420-b225-51fd0a05e946,18812546-cdb3-4e97-b369-f90835d61e7c,2025-01-15 13:55:00,2025-01-15 14:21:00,40.73,-73.89,40.755,-73.98,69.65,1.0,18.98,comfort,card,4.9
edd5c0c3-0250-4ad9-953e-cbe901ca3b57,85cb81b7-cbce-42c2-98db-7f8c45b2c048,9edfa3be-b621-461e-b135-66b083182933,2025-01-15 13:55:00,2025-01-15 14:07:00,40.755,-73.98,40.65,-73.97,74.21,1.2,27.83,comfort,card,3.4
598183a3-21cd-45ba-9817-1c3f123bc7d4,97e4e6f3-4716-440e-8024-ac2f57334dfa,4abece2b-bcae-410a-8a88-df79a41cf4e1,2025-01-15 13:58:00,2025-01-15 14:08:00,40.635,-73.79,40.77,-73.96,41.53,1.2,1.06,uberx,card,4.1
8fdd9ea1-6fd5-4d18-bbff-2d0487bcb725,3b41b49c-8d14-4682-94e5-dcd7389d156f,520261cd-bb8d-4852-9861-0ec43446f400,2025-01-15 14:02:00,2025-01-15 14:10:00,40.73,-73.89,40.73,-73.89,50.47,2.0,14.57,uberx,cash,4.2
cde6fb0f-f96b-44a7-a3db-a91874acd3c6,97d018d8-24a1-4cee-8a44-c78a9b800600,f1aa5c2f-7773-4897-8e1f-ff1d6c0e47c6,2025-01-15 14:03:00,2025-01-15 14:25:00,40.65,-73.97,40.635,-73.79,62.36,1.0,20.79,black,wallet,4.0
013cb898-7ae7-4f9b-8c04-1f3b8b06ab1d,d849e814-cafb-476b-8dfe-3e92852d8644,f6b57c04-06e3-4849-8c80-6cac7d4db9b8,2025-01-15 14:06:00,2025-01-15 14:47:00,40.635,-73.79,40.77,-73.96,18.11,1.0,21.82,xl,card,4.3
b045d5b5-6ddb-457f-b6a1-191d25441452,b0de8752-dd45-4915-b8a8-f484f1ddf382,def82440-7ad7-4230-8c0d-a85a1a1e559a,2025-01-15 14:09:00,2025-01-15 14:51:00,40.755,-73.98,40.635,-73.79,42.69,1.0,20.93,xl,wallet,3.5
5ed22cf0-15dc-4ffd-be05-e74deb814eab,1316dd12-4805-4d66-970f-327fd480a6fd,65b8845f-66bd-4fea-be28-872af65937b4,2025-01-15 14:11:00,2025-01-15 14:43:00,40.71,-74.01,40.635,-73.79,34.9,1.5,4.47,comfort,wallet,4.1
59ea5452-f259-423a-81f1-4268f716f05b,5d060a6c-b19c-491c-9ffa-bf778e4ebdbe,867a5697-e793-41fd-86a2-3b98d9af3ae9,2025-01-15 14:14:00,2025-01-15 14:45:00,40.77,-73.96,40.635,-73.79,15.98,1.0,9.33,uberx,cash,3.7
97010df8-d727-4830-9d9a-d6621918c8eb,7a49aae1-63eb-4f81-a54c-ba777ee7c4ca,c39c4de2-5fea-415f-88f3-b17169a70d3d,2025-01-15 14:15:00,2025-01-15 14:34:00,40.755,-73.98,40.73,-73.89,32.57,1.0,11.08,comfort,card,4.3
e16c604a-5ad4-4c4c-9249-d26bd9cd98e1,4bf809ed-e8cf-443d-893d-d7b7aa85a7ad,a1ed0350-89f8-443f-b7eb-cb8b09bd5b87,2025-01-15 14:19:00,2025-01-15 14:44:00,40.73,-73.89,40.65,-73.97,10.11,1.0,24.23,black,cash,3.3
f221f4c1-6a23-4b69-8883-3bb5072547a6,4db278b4-b1a4-4d8b-b0eb-9124917db7f8,e34b6c67-2b93-4a45-8227-af441bed6c4b,2025-01-15 14:22:00,2025-01-15 14:44:00,40.635,-73.79,40.73,-73.89,6.94,1.2,8.72,xl,card,4.1
85cfa90f-5fb7-436a-8a34-c11b9db17f97,531d5387-fe15-4b73-99fd-db42810ae721,fbfffe70-8ad0-4c79-a37a-c95ca7cea90c,2025-01-15 14:25:00,2025-01-15 14:48:00,40.77,-73.96,40.71,-74.01,15.14,1.0,6.72,xl,cash,3.4
6fbf9a05-f7d2-43d6-a86f-a851ab41c8d0,e7237a8e-2820-47c0-ae28-8494af82628d,63d750d7-fdd3-48dc-bfd6-6f3be96a6f6c,2025-01-15 14:27:00,2025-01-15 15:01:00,40.635,-73.79,40.77,-73.96,77.23,1.2,28.74,comfort,wallet,3.6
e35e39d4-a817-4ca7-86d4-82f2dd8bf2f4,8ff09436-1b5e-4667-821d-b6d3bdcf2fd5,483b26e5-7d67-43d2-a858-888bff0744df,2025-01-15 14:29:00,2025-01-15 14:44:00,40.73,-73.89,40.65,-73.97,46.21,1.0,0.76,black,card,3.4
77a1c8a1-14f3-45e6-be42-b9bf0893c107,a3b938fa-411a-4581-97f8-5a658695a303,1d131d89-33f2-4c3e-bb3c-47d4f6a847dc,2025-01-15 14:30:00,2025-01-15 15:02:00,40.635,-73.79,40.65,-73.97,77.44,1.0,29.94,xl,wallet,3.4
50875628-da81-46c1-a755-448389d71cdc,40e8b48d-c14d-49eb-8267-f26224868515,65811cde-e1d0-438c-8f57-65d3919bb680,2025-01-15 14:35:00,2025-01-15 14:59:00,40.71,-74.01,40.65,-73.97,37.44,2.0,20.47,black,wallet,4.7
05bbb3c3-005f-49ee-9d97-75929b0c9ce3,89e69b7c-234d-4da3-9a5d-93fad1bf25f1,6b170505-b668-42fc-bfb7-621ffdb838e2,2025-01-15 14:39:00,2025-01-15 15:15:00,40.77,-73.96,40.65,-73.97,28.39,2.0,24.94,black,cash,3.6
b00a3077-8f87-476d-9d98-96d30ec4e7cb,af3e755e-ac3f-4346-83bc-325408660f41,3f42313f-7cec-419b-b643-0d7a25bed95e,2025-01-15 14:37:00,2025-01-15 14:52:00,40.77,-73.96,40.73,-73.89,42.96,1.5,9.19,comfort,card,4.9
a7d76091-d11d-4c22-827c-a7689e2d1cc1,afdab102-517e-43fa-b35b-525eb79a3a6d,a8f103df-5dc7-4a8d-8b29-0c7147297f80,2025-01-15 14:40:00,2025-01-15 15:02:00,40.73,-73.89,40.65,-73.97,37.96,1.0,0.92,uberx,wallet,4.9
5aa2c5e1-e304-4773-9dd5-cce4db6c4f48,3153b018-9081-4e8d-ad3a-00790b421d7b,503c4816-c8ba-4bf8-a758-eb49abb278db,2025-01-15 14:46:00,2025-01-15 15:20:00,40.71,-74.01,40.755,-73.98,12.92,1.5,22.27,comfort,cash,4.1
242bdb96-feec-4df8-b5cf-292f891569f9,127b7d64-4bee-44bf-9511-a30eabe13007,b1e0ee8a-b3d4-4f28-9483-88399861e876,2025-01-15 14:47:00,2025-01-15 15:01:00,40.755,-73.98,40.77,-73.96,53.06,1.2,25.11,uberx,card,3.3
2fd25b42-beff-40eb-a16c-04afe7e37073,67d9127b-3e80-438c-a27b-b8f58f01426f,5154a186-c5ee-46f3-a8c3-9c6cdf023222,2025-01-15 14:48:00,2025-01-15 14:58:00,40.635,-73.79,40.65,-73.97,21.2,1.5,22.34,black,card,3.7
1a49d0c5-ea29-412e-a65d-9d58b12a681f,271dfd0c-5691-4274-978c-5fb853ce06a5,4b574253-bc85-446b-b46d-dc01b457708b,2025-01-15 14:53:00,2025-01-15 15:29:00,40.65,-73.97,40.77,-73.96,51.47,1.0,4.71,uberx,wallet,4.6
233e2f01-f33d-4d9e-9fb9-7e12588fc764,e3be1e85-8528-40fc-901d-b45fdf127373,f4e4cea9-0df2-46cd-b518-324fac9ed223,2025-01-15 14:53:00,2025-01-15 15:24:00,40.635,-73.79,40.755,-73.98,53.77,1.2,22.73,black,card,3.7
c8874f5d-5bc0-4383-b0d7-917ccf54be92,7a431649-0fe6-45d2-a59a-b956cde680c9,2b42dcbd-b9c9-45bf-92ca-cdf90a8a90c0,2025-01-15 14:59:00,2025-01-15 15:09:00,40.635,-73.79,40.755,-73.98,16.4,2.0,23.18,xl,wallet,3.2
c5b4b4de-8b8c-46bf-afa3-244db0f2b41b,55d0a384-66ab-40af-b5da-6c6a323c716d,b6cd5166-6f21-4f1f-8da5-aa37caf26fe8,2025-01-15 14:57:00,2025-01-15 15:24:00,40.755,-73.98,40.77,-73.96,9.6,1.0,19.93,xl,card,4.1
45db02ac-0420-4ae2-89d1-a453cea33db9,d11ae0e4-91be-4229-96ca-d93b8d1f9ae6,34b31cfc-6ce7-43f0-a486-0294645bbdc5,2025-01-15 15:00:00,2025-01-15 15:22:00,40.635,-73.79,40.635,-73.79,63.56,2.0,23.1,xl,cash,4.7
cc8fbd57-d19e-4d45-b44a-9de28292684a,10919095-04bc-46e3-802d-abeb618ab24e,191447ae-5f75-403e-9915-9cb6a2d2ba61,2025-01-15 15:05:00,2025-01-15 15:37:00,40.71,-74.01,40.71,-74.01,39.49,1.0,25.45,comfort,wallet,4.6
11c48cc2-6c0c-4c34-8ac5-225799eb3c46,6ded7f5b-521a-4794-b50b-bab9b683b17c,fd6c386c-790e-49d8-a524-6c8df4773801,2025-01-15 15:05:00,2025-01-15 15:42:00,40.71,-74.01,40.635,-73.79,9.36,1.2,18.6,comfort,wallet,3.4
9b338e3e-c557-4faf-a8c8-525d29f3761d,45b7a3fb-6173-4c13-a753-8a97dab6ff1c,c9a79635-9373-44ec-9912-c8ae9baa6992,2025-01-15 15:07:00,2025-01-15 15:28:00,40.77,-73.96,40.635,-73.79,79.61,1.2,3.11,black,card,4.3
70df37ce-308b-4d4f-b4aa-c1d1d48eb01e,29ac1964-ef2c-47a2-a84b-ba5429913a80,f1af8a06-7ac5-4cb0-88b0-5fd7bc219791,2025-01-15 15:13:00,2025-01-15 15:27:00,40.73,-73.89,40.73,-73.89,9.33,1.0,14.89,xl,card,3.4
be345df9-7ba2-421e-a283-af1dd0e8d261,d11a77f6-7e6c-4e75-873b-ae9187c0a0a6,57e6dcc9-47c3-419c-811c-f9ac828c347f,2025-01-15 15:15:00,2025-01-15 15:39:00,40.65,-73.97,40.635,-73.79,57.13,1.0,2.79,comfort,wallet,3.4
f6a9e98b-b962-4f82-a3f1-be6af304ed3f,1dc031f9-c8e3-4a43-85c4-e40414495b33,9eca0be6-537d-47a7-bae9-8ae3953f5cbf,2025-01-15 15:19:00,2025-01-15 15:46:00,40.635,-73.79,40.65,-73.97,78.78,1.0,12.52,xl,card,4.7
a8f411d5-6060-4e62-860f-9ae0341fabbc,450f7b0a-fdb5-4acb-85f1-e87a1a7baece,c16709e2-052f-4def-8eff-8640d3ce94d9,2025-01-15 15:17:00,2025-01-15 16:00:00,40.635,-73.79,40.73,-73.89,22.94,1.2,12.51,comfort,cash,3.5
5a914c9c-8217-4807-90bf-3fe10db0492d,e13083a4-d831-4b5a-bf80-dbf486f14b4f,612d6f3b-79cc-4e96-8af5-3d33cc3f974b,2025-01-15 15:20:00,2025-01-15 15:36:00,40.755,-73.98,40.73,-73.89,15.67,1.2,2.45,uberx,card,3.5
fe2cc9c3-c71d-40c2-9774-392628b479f4,4772d899-7013-441d-a5ed-18aba06856fe,662a3bc7-b0ec-4fc9-8966-be69cc46b158,2025-01-15 15:26:00,2025-01-15 15:55:00,40.73,-73.89,40.755,-73.98,14.1,1.0,10.79,uberx,cash,3.0
4a61f5c2-cb60-48a9-b625-9f0db5d92212,0eb2771f-32d6-4100-a0e8-92938430f393,9189289f-aba0-41ab-b2ba-14ef40226f5b,2025-01-15 15:27:00,2025-01-15 15:36:00,40.71,-74.01,40.635,-73.79,27.75,1.5,3.77,xl,cash,4.7
bdc04e15-d5f9-4cfa-8157-4311410cc6c2,82ab8bc6-164b-40bd-82d4-a990b45b313d,82f5e8cc-048e-4a5e-bcf4-be177b553d89,2025-01-15 15:29:00,2025-01-15 16:00:00,40.65,-73.97,40.755,-73.98,12.58,1.0,24.34,black,cash,4.6
e7689403-cf3b-454c-984c-4b8158e688db,e07ae2d9-8191-4fb5-b3a4-611ec63c9810,c04ca3c8-e6bf-4662-a88e-a5175d10418b,2025-01-15 15:32:00,2025-01-15 15:47:00,40.77,-73.96,40.77,-73.96,56.91,2.0,28.46,comfort,cash,4.3
48c41999-ac12-4434-89f8-6628831059cd,fd17990e-0a78-486f-9e64-0a724fdd6428,a2cb1fc7-cb53-4362-abcd-79e6422003d2,2025-01-15 15:36:00,2025-01-15 15:54:00,40.71,-74.01,40.71,-74.01,9.67,1.0,2.63,comfort,cash,4.5
9e6d4002-9a29-4eb7-8ff9-a83ec3293438,af6a0cc6-1bbb-4644-9b1f-9d2497d62236,c7a62c9a-ef91-463f-b537-bb29f54d1ff4,2025-01-15 15:35:00,2025-01-15 15:55:00,40.73,-73.89,40.73,-73.89,43.21,1.2,28.68,uberx,card,3.3
b499c17d-395f-4b2b-9796-586372117718,ac43c717-2da6-4c22-9570-9d772b0d5292,b48cd15f-ab5b-44cc-a8a0-9d08dc22b61a,2025-01-15 15:41:00,2025-01-15 16:05:00,40.77,-73.96,40.77,-73.96,79.75,1.2,15.92,uberx,cash,3.9
cdc73457-6375-49fb-8604-8209f550598a,56689104-653f-442c-ba31-fe26a0eca45b,23d197d1-e8b5-4de3-9d94-eae605802ed3,2025-01-15 15:44:00,2025-01-15 15:59:00,40.755,-73.98,40.77,-73.96,66.05,2.0,9.34,black,card,3.7
c6b77023-e8f5-4885-a802-0f7c9ffbc1dc,2875b2ac-7267-481c-973b-6126c65872af,f2328eb1-d3a2-4477-82d2-83ef441daca1,2025-01-15 15:44:00,2025-01-15 16:12:00,40.755,-73.98,40.65,-73.97,51.14,1.0,2.77,black,cash,3.2
ea99bc14-db4e-4f34-8ac7-60fd0efc51f7,f689c5b6-0480-4553-aac1-77f52c6e3581,0d16bb5f-49cf-4816-9b79-e24d98e5db71,2025-01-15 15:46:00,2025-01-15 16:11:00,40.635,-73.79,40.71,-74.01,27.97,1.5,15.27,black,wallet,4.0
c390ed39-0c7e-425c-a176-0f7b93bba951,48e0009b-f646-42ad-b7b1-b456fde82d00,d8ea9550-b527-472c-bb30-0fad63ebdbe9,2025-01-15 15:47:00,2025-01-15 16:24:00,40.73,-73.89,40.77,-73.96,51.79,1.2,23.94,xl,cash,4.8
b0e95572-a0e0-450a-9e77-7e99d0600d10,3681bc39-2774-4834-8b8b-3e580e534f8d,6285357d-1607-43ff-879b-12b0c4b24f70,2025-01-15 15:52:00,2025-01-15 16:17:00,40.65,-73.97,40.77,-73.96,44.53,1.0,21.36,uberx,wallet,3.1
70acd887-bccf-4e4c-88fa-33cec4b127d9,b67ca785-4100-433e-96ef-fe32e1dbe632,6c017630-7824-4d44-a0e7-086533ef261b,2025-01-15 15:53:00,2025-01-15 16:31:00,40.77,-73.96,40.71,-74.01,36.96,2.0,1.98,xl,cash,3.6
f5484777-48e1-457b-8810-a5533fa98441,c45d21dd-881a-4d8f-9ad6-bce6ff44d650,58b7eb08-48fa-4315-ace6-40b0a9f964aa,2025-01-15 15:56:00,2025-01-15 16:35:00,40.71,-74.01,40.71,-74.01,14.8,1.0,2.65,uberx,cash,3.4
d43080b2-f913-4445-b56e-a32d986bb066,f3b25671-e8f4-4ffd-b2fe-8170699f2b29,0f4285ac-020e-4dff-ade7-b09f16b05cc1,2025-01-15 16:00:00,2025-01-15 16:18:00,40.73,-73.89,40.77,-73.96,71.5,1.5,12.38,uberx,cash,3.5
9b19e27e-54a1-4d06-9ffe-ae4752f32805,b694c68c-b57e-4946-bcd3-dc5dde31636b,ccf42530-c3eb-489b-95eb-09ce62ab3a97,2025-01-15 16:00:00,2025-01-15 16:32:00,40.73,-73.89,40.71,-74.01,38.73,1.0,9.21,comfort,wallet,4.8
264a1f7e-9bb2-47f6-b646-4f1e0803b661,fc2edd52-6341-49d7-a104-5b2cc35d8ff9,2fa9ae26-1e9f-48ec-bf0b-32e4412fbd43,2025-01-15 16:03:00,2025-01-15 16:43:00,40.755,-73.98,40.77,-73.96,19.6,1.2,7.36,uberx,wallet,3.9
705b1477-dcf0-47b6-95f1-48d96e191267,8398a815-f17c-462e-8c0c-b96fbf1be766,1e035289-c8a4-4ccc-b0ce-32ce902e691c,2025-01-15 16:07:00,2025-01-15 16:22:00,40.635,-73.79,40.77,-73.96,32.58,1.0,8.79,uberx,cash,3.9
818e7aaa-f602-4ca5-b88e-5167c9515e45,89ac48c3-8d11-461c-afb9-43996918e7b3,55cdf64f-60db-4b7d-b9b3-8735f0cb535b,2025-01-15 16:10:00,2025-01-15 16:28:00,40.635,-73.79,40.65,-73.97,36.06,1.0,24.2,xl,card,4.5
7e871fb6-cbd6-460b-91a9-21a6fa21e162,17c644a6-3c99-4d68-97fc-c6c701287dad,cca143f1-5422-47ae-aca4-704156de0391,2025-01-15 16:10:00,2025-01-15 16:39:00,40.77,-73.96,40.635,-73.79,67.07,1.0,27.91,uberx,cash,3.3
81e9ac5f-9c58-4351-8a52-7b04e4f2b7c3,d363775d-ae2d-4900-9b67-d8cd87257166,236a6fda-1eb4-45c5-abe8-d313796be189,2025-01-15 16:16:00,2025-01-15 16:47:00,40.755,-73.98,40.77,-73.96,60.02,1.0,12.45,xl,wallet,4.0
1c994c36-3e27-43b1-8de2-c3d0955ef758,5c9b425b-839d-4087-9e10-35f8439f39ee,1b36fcb0-8f76-40a7-b077-b2cfd0eed865,2025-01-15 16:17:00,2025-01-15 16:41:00,40.73,-73.89,40.755,-73.98,62.7,1.0,27.23,black,cash,3.9
6a5d0bff-b645-4881-bc02-bb0cd2cee2dc,1619026d-8afd-4e55-b882-b404caf45859,6f66dd2a-5934-4a60-968f-fd2c04230e10,2025-01-15 16:18:00,2025-01-15 16:37:00,40.65,-73.97,40.73,-73.89,5.83,1.0,9.98,uberx,wallet,4.2
9f0a29b1-34d0-4668-b24b-6eddd00de6e4,e87e91cc-6145-48b6-9ace-dedb9ba9dff2,91329ed3-5dff-43c1-8f9c-0b21fd743dc2,2025-01-15 16:21:00,2025-01-15 17:00:00,40.755,-73.98,40.635,-73.79,36.21,1.0,14.55,uberx,wallet,5.0
b22b5a4d-ac01-4a49-bff9-5e5cab91f854,0919b4c8-00fb-42d5-b6b7-5d212b26a89c,2a822a6e-35b3-4cc4-9ca2-46d2e58415dd,2025-01-15 16:24:00,2025-01-15 16:46:00,40.77,-73.96,40.635,-73.79,41.1,2.0,7.17,xl,wallet,4.5
df2d8052-843a-4334-ab26-2bb17f62b223,68f87fd9-3d6d-4879-bcb2-3ed54923e23b,1ff040ec-49c3-4f74-a1b3-15e54da29509,2025-01-15 16:26:00,2025-01-15 16:49:00,40.77,-73.96,40.635,-73.79,6.44,1.0,19.39,black,cash,3.8
0202d16d-cacc-4261-a200-84f6ad020838,19aa712e-ccd2-414f-bb54-21c7b0b1412c,8ca1f2b5-5d70-4159-a293-d9b19ea4c80b,2025-01-15 16:30:00,2025-01-15 16:59:00,40.755,-73.98,40.65,-73.97,24.49,1.5,29.38,comfort,wallet,4.7
5ebe7114-037c-48c0-839a-67beb9c09a2b,2b54574c-9c60-4420-9abc-74bf653f51ac,cda6dc5d-c506-4644-aa4a-06f893db2f1a,2025-01-15 16:30:00,2025-01-15 17:05:00,40.77,-73.96,40.77,-73.96,62.02,1.2,18.3,black,wallet,3.3
a09c38bb-e96d-4fc8-8b35-e5978609caa2,7b499b06-a97e-4be0-945b-4ead6ffb1e43,8e396c0f-297a-4578-8190-587478ca9b7b,2025-01-15 16:35:00,2025-01-15 17:02:00,40.755,-73.98,40.65,-73.97,15.28,1.0,11.06,xl,cash,3.1
497b0dc8-7f13-4a85-b077-e8601aac15a3,e5ca079b-cea6-4128-a801-3651a1ff11c6,05cdebf1-7d9c-462f-bbff-9d6d8e00dfc3,2025-01-15 16:36:00,2025-01-15 17:16:00,40.71,-74.01,40.77,-73.96,45.15,2.0,19.61,black,wallet,3.4
f2e0d55a-de11-4c59-8ad4-f2071124293f,3aa3bf9d-e343-4977-9d3c-fc279c385415,6c409c72-fbea-476d-9d03-77cb71f4639b,2025-01-15 16:41:00,2025-01-15 16:58:00,40.755,-73.98,40.65,-73.97,21.14,1.0,4.13,xl,cash,3.7
dad762bf-cee7-4cbd-b823-5cbf543463d9,3cd8ab72-ac8d-4b84-9d1f-293956267642,7218e1ae-d694-414d-96d4-875a6090efab,2025-01-15 16:40:00,2025-01-15 17:19:00,40.755,-73.98,40.65,-73.97,5.91,1.0,26.72,xl,wallet,4.0
0d2570dd-fa1d-4c82-abfd-bdad1d0dfef7,42c03176-5e8d-4a7c-a216-77aa857bcb02,fe567aa5-6ebd-48e9-b3fb-95f7258ec6aa,2025-01-15 16:42:00,2025-01-15 17:22:00,40.77,-73.96,40.73,-73.89,23.09,1.0,15.34,comfort,card,4.2
1a62906b-d8a0-49da-a16a-810179060465,1b94caa7-f1cf-4e3f-95c5-21a2f653ca44,5b401a0b-1f7a-4671-8719-cb8d7030e3b7,2025-01-15 16:47:00,2025-01-15 16:56:00,40.77,-73.96,40.755,-73.98,78.19,1.2,13.76,uberx,card,4.8
b275ec80-9936-4360-bf40-fde6cb84d178,033c80f8-9cc1-432c-b1b1-8e030d1d7713,aa9b3583-4e4f-4de6-abf7-194e16846728,2025-01-15 16:49:00,2025-01-15 17:29:00,40.635,-73.79,40.65,-73.97,65.12,1.5,17.78,xl,wallet,4.0
10c46286-e660-4243-af66-01213d95febf,8792592f-f14c-4d20-9de4-93f512b6bf36,f11b0509-07c8-483a-868e-6c95e7136b03,2025-01-15 16:54:00,2025-01-15 17:34:00,40.635,-73.79,40.73,-73.89,76.97,1.0,18.93,xl,card,4.0
56bc943b-3e4f-4d25-94d3-16da3a61fe77,1b67b187-40b5-4381-90fd-c3124f61d8c0,36660d5f-a955-4fd3-a539-7f4597dc2ed9,2025-01-15 16:52:00,2025-01-15 17:12:00,40.71,-74.01,40.71,-74.01,41.59,1.0,2.62,comfort,cash,3.1
f3859d75-887a-41f8-b93d-f4d7d151ea59,f6615580-84d6-4de4-a2ef-c1139a997f5d,2c071365-70fb-44cd-a022-f0f9b9393fbf,2025-01-15 16:59:00,2025-01-15 17:36:00,40.635,-73.79,40.755,-73.98,13.23,1.0,20.64,xl,card,3.1
78c7d69c-2a3e-49d8-a6e2-b9716a4c5d1b,2b5e50a8-7013-4094-a4d9-53c1bc4933b5,5cd5753a-646e-4505-b254-c9113f115eff,2025-01-15 16:59:00,2025-01-15 17:39:00,40.755,-73.98,40.65,-73.97,46.1,1.2,7.64,uberx,wallet,4.1
90041590-2a10-4ba7-96b4-0be22e21b968,a2b3060b-caf5-42e9-8132-b7b7330606ee,8112b3d5-173e-46cd-bb9a-9a87e0ab9f2c,2025-01-15 17:02:00,2025-01-15 17:22:00,40.77,-73.96,40.635,-73.79,39.08,2.0,21.56,comfort,wallet,3.9
16596970-ec41-488e-87cc-fe1f367a338c,f9797a9b-c2d7-48c0-9336-268e75cc61a9,1db6fcc2-3bf7-4df3-ac2d-09df4e012310,2025-01-15 17:02:00,2025-01-15 17:35:00,40.635,-73.79,40.71,-74.01,68.33,1.0,24.76,uberx,cash,4.7
190bf974-4cfc-4a12-a18f-97a38862ace8,dcfe160e-fe6a-4a0d-bb8e-9410d9225073,c5456e97-fa3a-46d2-b581-d401aa712a34,2025-01-15 17:08:00,2025-01-15 17:37:00,40.635,-73.79,40.71,-74.01,12.36,1.2,24.22,uberx,wallet,3.3
f0468c34-305f-4d17-aa31-4a4de5b8b54b,19776fe5-fd77-4534-9cea-6fb5d8eb3fe0,1225a92b-3b28-4cd8-9014-9841eb8a1679,2025-01-15 17:08:00,2025-01-15 17:17:00,40.71,-74.01,40.73,-73.89,41.62,1.2,16.8,comfort,cash,3.0
0eef61e4-39bf-4e77-ba49-787a5eb9ba25,44a3e023-5caa-437b-acca-e77f2c769045,da7dbcb1-584b-4d97-b560-408eae434668,2025-01-15 17:12:00,2025-01-15 17:45:00,40.73,-73.89,40.71,-74.01,16.25,1.0,15.85,xl,card,3.9
0dd90a07-c817-4393-93f9-651dbae4aa28,a7db5706-aca5-40a8-8110-c6587b1c6da1,f15eb289-0135-4498-8c5c-17b45c9d00f0,2025-01-15 17:14:00,2025-01-15 17:36:00,40.71,-74.01,40.755,-73.98,29.35,1.0,4.71,uberx,card,3.5
21c450c2-64cf-473c-96be-2df5de592d1f,ad308430-ae86-4d14-84df-24e37743e324,10d213a6-e455-407a-af89-31901e545964,2025-01-15 17:18:00,2025-01-15 17:59:00,40.755,-73.98,40.65,-73.97,60.3,1.2,23.37,uberx,cash,3.1
85de8c39-09ee-46d8-9c52-ef0ef36e05cd,17c41e42-1fa7-45fd-aecd-e838efa36915,3fd67964-acfd-40fa-8689-788e8d66d52b,2025-01-15 17:20:00,2025-01-15 17:38:00,40.77,-73.96,40.65,-73.97,40.7,1.0,8.51,uberx,cash,4.4
335a3f11-b2a9-46d5-a04b-a8eb233ef7ed,68a1d12b-ef54-411b-88f1-50d1493db8be,2bd8b67e-81d4-4d8d-9438-f702d734269f,2025-01-15 17:24:00,2025-01-15 17:34:00,40.71,-74.01,40.635,-73.79,33.19,1.0,15.15,uberx,wallet,3.2
41c660c5-2674-491e-9672-567bc2d97dd0,ecc07d36-0e73-430d-84d3-2cc76078397f,5cdb932f-1f5a-4eaf-b947-ae9fa4884e3a,2025-01-15 17:26:00,2025-01-15 17:39:00,40.635,-73.79,40.73,-73.89,34.59,2.0,8.89,comfort,card,4.2
c98a1a54-9454-403e-bb55-94113f02334f,b24e0bf6-39db-4f4e-9d04-166005b08024,76c6a73d-127e-4249-8c81-fd4cd6a420ec,2025-01-15 17:26:00,2025-01-15 17:42:00,40.77,-73.96,40.635,-73.79,39.46,1.5,4.45,comfort,cash,3.6
0e5b4602-a245-40da-8c15-14c076ac67a6,0f01f5e6-1628-4983-bc26-424a1fe2c3e4,ffc49717-d344-4fa7-bf84-82a6f317673c,2025-01-15 17:28:00,2025-01-15 17:41:00,40.77,-73.96,40.71,-74.01,63.88,1.0,19.07,black,card,3.3
6eabf004-64d1-49dc-95e1-d05270c048bf,b331b8ad-67ad-4717-945c-763e7a871b85,ee593232-8c00-4c7d-9b00-673f3807287d,2025-01-15 17:30:00,2025-01-15 17:46:00,40.635,-73.79,40.635,-73.79,71.91,1.0,2.1,black,cash,3.8
ddeeead5-a872-44e2-8653-33ce199532b6,cf3ed46f-fbd3-45bb-b615-4c2ee7a3a367,82e94f8c-5750-479f-9cf2-cf949ce6dc90,2025-01-15 17:36:00,2025-01-15 18:14:00,40.71,-74.01,40.755,-73.98,76.65,1.5,22.59,uberx,card,4.6
a9dd2db8-cf4e-4369-9bea-dc3c7e12b509,6561a4fc-ea2d-437c-9d8f-0b353feac61b,e798f5f8-4573-4012-948b-4648cfff05c9,2025-01-15 17:37:00,2025-01-15 18:16:00,40.635,-73.79,40.65,-73.97,64.02,1.5,9.87,xl,wallet,3.8
99111fb6-7bbd-40c4-b568-9bea6945af18,f28091cd-30d9-4088-adc3-d3681e0f3f96,c7847572-263c-409e-b55d-032921334cab,2025-01-15 17:41:00,2025-01-15 18:00:00,40.73,-73.89,40.71,-74.01,28.66,2.0,0.5,uberx,card,4.5
0014e2a3-d5b4-4bc5-95e1-7e5c2787d7c2,6f5c27cc-74ec-4a75-97d0-b4f1dd68267e,e1ba6f53-44b5-4fbe-a32e-bba9a2de3fd8,2025-01-15 17:42:00,2025-01-15 17:57:00,40.77,-73.96,40.635,-73.79,56.61,1.2,15.58,xl,card,3.3
